rainfall_24h,rainfall_72h,soil_moisture,slope,elevation,historical_landslide_count,target
39.1203541603873,42.86073675192303,40.79386474851274,20.628411258335767,500.8130970383419,1,0
7.594907391031443,71.98661985790962,70.60499387939134,37.18503936137983,247.00024283160633,1,0
81.02417978873656,122.02020855991164,42.399263074212925,17.196505729460903,1312.5185125087178,3,0
3.8737934405654504,257.1187678570148,41.904092411594135,33.957286285190115,295.9130498288034,1,0
216.70731697936597,217.91488150738,72.65609394349615,33.616141182049425,438.5270270763724,0,1
73.97418881207557,154.45245099439543,81.94794586443246,27.193885951159192,1615.6207904214336,0,0
11.076972025294298,146.03988655949104,62.89379606568467,42.48600807885839,534.1283657449032,1,1
0.2768710187967737,66.63920163474866,36.90460448752101,26.574588110135412,1926.5392900265429,1,0
84.4948388743063,93.42201696083316,39.78783001404841,33.47311603220709,2990.143595883477,1,0
61.35479536935223,420.57142137027785,51.59830527480075,47.19707816231854,1351.4445850994175,1,1
65.28314543939995,138.2664261418849,56.41860123851315,41.860293150387605,1630.1510619855846,1,1
73.76072630217567,169.00077872145735,30.24268179720456,41.79025936221313,3518.096732835487,0,0
3.8464632756898176,30.84505861648575,64.46075879159727,12.762305966748297,312.3988826226532,1,0
22.194633620811626,88.26226191965881,51.71026659279198,37.87188863251983,2691.235195180742,0,0
6.157505230222482,62.220296318838635,15.685833627237415,16.82251813545743,2570.857597912482,2,0
99.42647858291113,107.21137303969935,31.42147035078539,10.778775303329606,2354.3173391737832,0,0
48.815059585618705,60.03794821370752,39.91742652696672,28.924404805725473,2791.7478507326314,0,0
20.09094006256505,201.78175820971754,48.5428462231789,16.435572200226154,1780.574965958619,1,0
3.2834032902391446,30.703400167037934,87.78557591007993,41.85926578259966,917.0705044007326,1,0
18.624417520517685,40.31053414645592,54.763426122792566,42.21803189542986,2594.5732912205676,1,0
19.665710659206567,89.9675752640415,33.1845622020275,1.4606064535283707,2632.842211712895,2,0
65.39378919788705,211.81813897265505,54.41261608614327,17.57546190634665,2605.3139014932876,0,0
50.744467946301,57.13929946239865,42.95824505092238,8.103199921230019,1544.5020823192365,1,0
109.11259562007574,195.10550685148908,56.495164790670835,23.06056085110664,783.8054863866735,0,0
31.95330666881549,44.646961641813355,61.611353740712296,36.82763504803236,1691.362254111611,3,1
6.368619680775095,10.082856407750231,74.18461294447876,26.365678527324174,2442.2300175678356,0,0
62.45631721582997,67.87490166352593,49.51427008659948,21.153611389992967,2524.3517898599657,0,0
71.5196376538432,251.1952959820244,82.77921055199667,49.50264790219709,1070.323872925405,1,1
41.19437474429144,53.74757732042878,68.16045325072383,0.0,1815.37289612739,1,0
73.69449833606822,78.31474311908268,35.85120910375625,48.55307840277337,191.2216955140441,0,0
34.0407365755139,91.6482673951669,94.19711331496927,21.835675602667713,2484.950103005851,3,1
36.98394193886335,222.7696845471293,56.53989026540195,28.82836484830816,716.6912432749365,1,0
27.890709695421368,58.327206017019456,33.2975099205553,22.089549934198374,2285.255359571547,0,0
1.2873886995056865,56.05582193562772,83.05826102460844,53.143321583086774,350.69542260983826,1,1
5.708371759593292,9.782502012578181,91.55555170396889,11.535322547921108,2531.415906434008,0,0
1.5966840646526912,61.212981452166545,49.33949472560879,30.176045545829037,1821.8351900227703,0,0
50.58647754637747,136.76982899508172,39.926994792488074,37.91157977789995,718.6423043830538,1,0
18.869835439754993,103.47800799981994,46.55250085092676,5.834958481722488,2191.3563810805254,0,0
35.52185885670951,75.93246588472118,64.29463455035399,16.201527443307697,909.6383081946693,1,0
119.06327649229877,156.97478746585296,75.55713310061029,27.777321997526563,2249.555037445128,2,1
14.336941149164916,25.611671904044655,61.409746617271466,16.70002447973438,1225.8885246192785,1,0
26.41409874413363,72.11072862506266,52.034464169435395,17.76612343171275,0.0,1,0
70.43745737692917,80.91737679674505,79.96023540608854,24.752060053853437,517.5837595190629,2,1
12.990257845869701,158.48867628980668,43.743270538969554,39.743719974692596,1069.5852913127155,1,0
4.0052139275088185,342.95471934946795,70.61838676733814,24.859233346827835,2868.1890237485777,1,1
17.107015194352854,368.0113023145433,44.238744032974424,46.1763929170942,2401.143630529225,1,1
8.790417925003142,209.09114805688588,58.62045916021786,15.033633260109678,3123.8614123221423,2,0
132.74750429403124,224.57481116955955,47.72874870419097,11.221166092898212,3153.6352160298584,2,1
82.54435402422847,203.23061735843817,48.882956346943786,58.895181085817015,965.249195409085,0,1
50.174709526026554,83.75077088977662,42.4522696507558,20.130628085017328,1311.5131402411705,1,0
102.57598652604065,202.2096526114134,76.89708062361389,10.336319893917604,1088.7200756694615,1,1
81.39844703702782,142.21464993225788,35.3414792378293,3.869190873422543,828.4893946989234,0,0
10.324773817931954,76.10612499350988,35.195354949025834,46.126551807134085,0.0,2,0
111.54067026177805,253.33013771915137,92.41987131690219,24.88043228009911,1485.2522819831577,1,1
38.7549950983086,71.87219565142519,69.55695129308663,26.194353974004024,214.43440628888948,2,0
82.36741456517831,120.6457850140782,2.297726026139273,27.611974326200407,1465.8281184656726,0,0
113.21213246431157,371.7623741270129,38.69482521579193,45.194143270046716,3615.7708095629846,0,1
19.136535820915924,24.92320997549859,13.760213248758916,27.307052490361194,990.6549036692915,0,0
5.829608006192542,72.31168648858959,30.986186131694897,65.1608066824894,1694.7740056280672,0,0
12.934337306969068,256.89035001682606,0.0,32.00640861081344,2406.6483858092834,1,0
27.85288463743072,122.10686089634072,47.260208446121155,45.92677150437481,1780.291291965907,2,1
85.19148633194725,164.246998571544,27.16116361677377,42.0785978685661,1792.4841879422959,1,0
98.56724859399166,127.30135221902944,51.19810513592877,29.453290196129434,1137.59756631192,1,0
0.34882045908253234,42.397886666941886,17.497574822349506,21.195435209693052,1268.1220249387675,1,0
35.74380796692779,226.83082722227317,51.6582370634408,34.9794589284983,539.9894778121718,2,1
27.013666045933565,108.9341816224779,41.701674437593454,37.6514809681091,2346.0450088894077,0,0
12.558366913791225,84.86586391457755,80.03905930377192,21.411209278102092,0.0,0,0
6.3840195772823405,16.87338354786666,78.2271372349125,32.495082989259835,2471.088338382202,1,0
20.595428993121622,22.2112286554158,65.70691206020567,48.54307467389394,96.30161525475751,0,0
143.15605613455747,474.709015712637,43.46772438677575,61.04921608604518,2462.607274076652,2,1
19.51919014407372,66.83784584900053,89.70760790520586,42.81553980524132,1146.182473787819,1,1
36.5726402880076,129.00822255908653,18.939294443203586,57.94139529570423,268.13131186691976,0,0
60.70434884404274,69.01154422702719,21.928827408726747,20.55938683190316,2079.2986450796366,3,0
22.598724948348117,137.5201342377937,48.32433800221871,40.52823378088941,2428.767535075775,1,0
178.38990691458497,448.0515516042674,95.08076217842239,50.07779262871908,1061.9213518964632,0,1
164.1004932270699,249.82375698626151,45.95322186259825,16.555000005420062,2220.610548678933,1,1
14.503064749610264,27.983750732653334,46.33509513581436,22.716148319324862,0.0,1,0
34.382963923192364,121.54375052869283,21.161792877763816,56.06857142752875,179.4037102533996,0,0
17.89652300395234,163.28843122966794,68.91859170540756,15.373517163195901,2792.408930468729,1,0
16.762483819054086,68.92022838174213,69.06352508658708,9.88304951016434,1276.3307258020839,1,0
1.8792238882761265,213.77045878598244,65.7815040279982,52.91972360459267,0.0,2,1
47.02460354912966,151.63122319193883,37.415586543052754,47.95144837470658,801.1338195580063,1,0
34.925981641481926,264.43621580442027,35.86586463253988,36.481803659756544,576.5995274749192,1,1
2.642554369019624,100.32768824305262,24.137554991900593,29.314338680312588,1334.0382685270752,1,0
16.331296050518468,30.4056552346108,51.67745003521867,23.42213241592527,1129.2490161923527,1,0
119.44304755446701,156.50474612191647,28.391853414429967,34.22923310713577,1678.9317289381609,0,0
13.693027607103852,36.232003353406064,26.451669895014227,53.69710436102325,1430.5339483874252,1,0
7.8265430492734875,247.3256399752037,41.526185661786485,33.57849189213114,2859.7392550370187,1,0
33.613605473681815,176.49207483102657,40.21687649631568,62.504389008704486,1924.548599719669,2,1
212.20184913076298,325.02605446669776,39.2404294235609,16.530870215396543,1957.6716111935862,0,1
13.85724067798631,49.66287610432358,59.32889193680523,29.70478868507596,2665.1571238945216,2,0
55.75775051486467,76.09732983805596,51.580956043005585,24.404119985041266,1111.2312495704182,1,0
71.69438131197315,212.93812990689514,44.23687938977765,13.722876852565008,238.12255664151485,1,0
13.566658616790289,77.84209748412499,53.66025856622964,27.703744004855167,2706.9703246322492,1,0
65.1374464246158,90.72860101494922,30.169459177907356,36.25993952490659,1635.8417481081124,0,0
22.9261399632152,118.79951740205891,52.10557247819356,37.86345269928045,1639.3512078989284,1,0
50.02518738658856,54.142169151381296,53.01204985689267,62.55678268416834,866.6700784697637,1,1
50.19189135688191,89.6696716112225,19.939062812850388,36.967012045853394,883.1446668964226,1,0
38.36926249761744,101.58519453996712,69.91387508740723,47.25205205519424,2346.7223387708436,0,1
4.7314579405810475,20.743442912691727,32.37132589546009,30.99141369448464,2484.6557981376104,0,0
90.18223971231485,507.8753944353683,51.8061959841287,55.17083400678893,2283.8234057466584,0,1
19.34051468336983,42.79855561296407,73.2882348107054,65.97673928382105,2292.961605445475,0,1
10.321605330377826,24.288409963706364,68.51353515427739,37.96627696463925,2069.029537259759,2,0
2.0814879897172602,24.838681440099087,50.68666777137671,15.11011476822628,1631.5227300781567,2,0
44.68892022972917,191.24914514955836,42.75001994235863,21.767924658342473,1324.6203156790193,1,0
56.592586713367446,112.01908996533146,68.95023817151134,34.22901454807743,2710.323849941553,1,0
0.836347377923531,84.17293624467628,63.493899556172394,36.847470528759686,1126.2791295095662,0,0
35.88152922747442,38.004828217804146,37.6326995991174,40.47637701576558,1869.979213880747,2,0
12.841207352747883,16.34501072094129,34.10212705996619,36.90296521845062,695.9870020457535,1,0
51.806217077384595,110.83379205677863,8.552896366080034,30.10477374383908,840.7009631495496,1,0
9.580211126956687,179.21890928251463,53.08063683367175,20.45702338196807,1263.8454321427735,0,0
58.71062637838595,275.2008780940416,48.34604509963203,36.01707391896344,696.0616232728364,0,0
24.44793504905509,33.51774068615042,72.72382749285084,57.824810362209845,2297.8518254783003,1,1
138.01719089021535,215.31485410952038,57.18110186960733,45.29892908141632,151.96574845497048,2,1
7.3972206719639475,251.84629303591834,76.68458388345381,38.02055924454297,1599.229623381073,1,1
20.856621699758588,69.95446955006342,36.05271544167658,45.44350385734127,1632.5080968421812,1,0
6.022214251849821,182.96283074202557,72.76300661935237,24.434039566487215,0.0,0,0
129.30951985753617,143.6614192397218,39.4216724179069,22.376022808750193,1058.9761794763913,1,0
104.9166853580497,378.86224261517714,65.55192123584544,18.78322343451027,1755.6995380481428,4,1
14.916368503074445,154.1167584714667,20.82483214938613,28.120700658458432,1928.7279932940683,1,0
53.93813695219573,337.5283001164758,54.70270598732377,23.669911549363796,1295.692791399834,0,0
84.97420363196106,197.8660658238207,10.306241171081801,48.12412110978209,2176.8882044807156,2,1
40.506618034325406,85.66861210585645,44.657250281164906,22.870148734767167,1390.6837427639591,0,0
37.713970509697305,316.0687014308852,58.80707987755827,17.959174256626255,1513.6529120750567,0,0
13.843852271895157,46.08042130069,39.58062897537808,59.138657682459474,1751.6538689865538,0,0
4.886307023747037,45.25884755989928,28.991247424880655,23.229371533779847,2426.9996287341687,1,0
113.75616125972614,234.42327809074283,66.92236938591867,32.302926858755264,824.2819975844681,1,1
115.33872138242134,260.29038407009705,47.93074420306153,36.76984237115117,1013.1781274817025,0,1
50.13349597414424,315.2109441747247,40.208587059386566,12.949603216187771,831.1035082707853,1,0
20.702325490566196,43.6187908047269,50.83791842308553,48.53225654254604,1167.8022838580666,0,0
21.478380790582197,181.42616628965527,100.0,39.55678560616841,2926.234258079765,3,1
64.7232714863559,198.87298382670173,73.07005699563088,53.37576017821172,2072.725319329822,1,1
113.70486745536262,120.29690099607829,73.2514733637568,19.811670941728494,368.910254831158,1,1
109.05662846983066,158.03207090385914,58.71092637984728,31.4868868871424,899.5530344113254,1,1
75.67810959654516,108.91334707681003,53.32970545154294,30.59033632491293,1872.7672242764022,0,0
51.36553467838525,87.67658464944381,2.0783542333916785,33.958327415250324,593.4922190672296,0,0
4.394586309804203,411.53679377766804,36.42039307073736,8.180778771342585,774.6599591852431,2,0
8.814710734170575,111.75433071815067,40.38851173595051,31.662545680383335,2844.959666174149,0,0
114.41152500887529,240.881574039403,12.50215871904934,8.603041328643823,886.6243715268133,1,0
46.624697348279476,422.2020245710259,26.851684195691327,35.37501106795382,2454.6668160293866,0,0
0.46198028054972046,47.815250383837125,10.383270581547322,0.0,2755.323189530938,2,0
5.349845071797466,167.2179794604179,49.23352328605255,2.226197485641201,766.5379088310357,1,0
54.45811936451205,111.46809324242327,66.37531941697632,42.278230746599974,610.0374434428586,1,1
0.25372185258985014,203.91773256093063,72.13549037248657,21.79742317207826,1223.867913518835,1,0
8.765790805209953,28.691104810132927,58.295689241584824,15.182128895516387,411.37227932637506,0,0
39.78489230694658,334.83435650278534,30.73207317602862,49.06268431613322,1621.0338785027425,0,1
58.86576433274063,83.55455084109174,11.35869682960081,34.91439325992622,1294.3480881466135,1,0
52.77207410676243,92.25731243592931,14.862626011969965,43.081352933006755,1860.5800158863017,1,0
12.697493365401225,153.83501425556042,24.62034845491003,27.506368915187544,2896.943456232821,2,0
62.27086444492694,112.31799621483064,32.22280603928651,70.19443040850004,2317.4849807703195,1,1
13.541187952640296,107.24446905979579,46.80503004016827,20.932292091603074,1989.2397754123563,1,0
19.681745445904223,78.48364482724041,29.716715637460634,56.167433240398324,0.0,1,0
68.61787758328953,204.2409363550183,56.77951787336523,29.07950939850131,1943.3759821023752,1,1
52.43869071513841,78.35868115703893,45.354529944010544,5.182344076308809,3222.6276607045493,2,0
94.59780387317005,100.6214347390631,50.210914234820514,37.24273118622163,0.0,0,0
53.590664408488124,89.24807323569549,72.8050110534241,34.72143842182746,2189.3825429756253,1,0
42.00221527936287,106.30632066207849,26.3953653159926,14.230172786411554,1340.6414252435357,0,0
4.917853072420524,23.31254703686954,58.374091565847365,16.166710842979278,650.2049969770553,0,0
22.920815360351003,66.73988855628659,49.720535430478535,29.629535353725117,2301.1285839119537,2,0
15.408007392941558,66.48773952518718,43.3302743806061,35.24621722871972,3209.7059006073305,2,0
13.985010183121064,19.895471336759755,67.7051264173192,0.0,2275.2307288377538,1,0
180.61547030814629,268.1560838037025,67.58028309114015,45.79682178785704,1128.8080487384736,1,1
24.969374852001188,240.68238135589368,31.07018408023144,22.58253039277534,556.5301755918437,0,0
111.30276056242614,127.75991260733977,46.35678832284152,10.023787734027355,1644.6276337895438,0,0
49.86671928682416,140.94929186325237,55.62423365168131,44.11599827177896,2373.169292381588,0,1
79.19126263441999,188.4759183566172,44.53986503954831,29.645730308723156,1112.9469737662723,2,1
34.921766219438524,89.27983923303198,61.70042664575597,48.24248665173381,1209.6170083492034,0,0
43.00779513207925,163.77160893302238,55.623840358205506,36.56928394469633,4322.000249838398,1,0
33.914671667084676,86.80201322924984,86.65122480712026,29.97728245577931,2578.6519459597257,0,0
10.860744766261925,81.10724808466813,19.394417281404248,27.70905082529766,2650.128678393632,2,0
64.0880901532902,64.8261112974249,47.55128020505205,37.240691408342066,39.71409394118791,1,0
16.478868418313148,134.15358724861426,31.82994976975618,23.797031117860048,792.8113207065396,1,0
1.2308240540344306,109.5074775742147,62.08214910878088,17.211411168802506,1574.681639454239,0,0
51.848439314763695,55.76420207102543,17.65656219908911,39.14863683981966,498.8624421148504,2,0
9.746678511241134,55.672848782251265,56.92625420449773,27.83268237833356,3100.3972988892942,0,0
141.05415736366515,527.5291793707174,37.39903137303318,30.503514721035092,2910.312306590645,3,1
153.87812063940117,208.47791243501976,35.31676267757972,46.34069754231912,966.4546626159463,2,1
123.17549423169207,192.88005220338283,21.070035929186254,28.291850883963885,3283.918606607485,0,0
23.114369824868337,263.8313587401167,40.69848107597988,30.225508883126857,1495.747903280058,0,0
0.7788657685972191,127.10228238475266,71.69001060581851,21.00525732823602,4089.3897173890487,1,0
131.7761728665945,219.0203367008744,49.49622632941041,36.46109900972776,1644.6861305250363,0,0
27.946913852653065,187.7990263223309,62.55360835748949,35.24741869020132,2076.192750328422,1,1
170.0421008061028,369.82181700270297,83.2928364393255,43.511626976858366,2899.9034411695584,1,1
165.68677380651027,226.7307588957751,55.27511169645152,21.31306744489686,2777.6333498078093,1,1
95.86935085897095,160.32569556795457,38.824008558753185,23.132745456147212,2010.7320661358935,1,0
17.438803408608013,66.22313454498847,59.3450443036558,41.882060987182044,1358.8596805561642,3,1
24.31459660493468,364.5528249984834,39.114077073714164,33.78319505044295,2014.1326999931193,1,1
95.23633262390399,214.69346443270217,39.91154633405661,16.40672810710958,683.815828123885,3,0
19.057311571535855,27.74642085300441,19.602144007620304,49.59831101601751,1652.133718864116,1,0
9.28593081478774,208.03389843804675,68.52514982168785,4.5232414739962366,390.69246750200523,2,0
40.68684960301139,106.18723529129579,42.27994848701121,41.764271298956274,0.0,3,0
137.5646735403521,144.68784395167808,53.64196491631724,11.02181946002705,1550.426764139443,2,0
59.541279887896856,139.3292370548965,29.280761427867212,58.286827747282906,2762.277890671672,3,1
42.205616821782776,96.19060826770709,58.71895259430945,6.831004096415651,2425.8046415960594,0,0
5.111409867466144,215.27963811142791,34.761175237298325,47.28375977809122,1418.0877042743919,1,0
47.726535775885885,70.54146715344011,47.165825565963516,28.77548459983134,3246.9896981754964,2,0
230.52848739231587,405.66585944473024,67.55652062478252,24.50096145241884,930.9386091534263,1,1
7.546029332113208,89.12016195565559,65.81518624465059,32.780949847016416,0.0,0,0
36.524766249075185,42.14057214315157,49.55939854966119,39.478505087367196,0.0,2,0
104.93043189503972,461.9345341662361,14.637379345865632,16.433992465036958,318.80905940428283,0,0
67.5017124176835,139.371853882793,100.0,17.763184122471415,2316.6247432622285,0,0
59.70372126508365,94.07632908059239,84.91717940546272,39.74407297669329,865.1973165326136,0,1
60.61437781122449,123.99035102896713,64.45349649776597,4.389855695256003,1960.9586418573022,1,0
22.274617115747457,217.3673369204703,34.935924368180586,21.23656360211872,3146.2833835839774,1,0
17.37810421335476,53.74850958906793,47.728156765960705,75.6103043123916,399.90303742219385,1,1
82.86872536298561,104.27179490398957,39.13159140446966,15.479805531160787,1978.4997317958898,2,0
83.06640995435144,96.88592040210297,75.27711878192777,47.217041876396294,2038.963072655722,3,1
100.89750236839575,136.25966315016544,55.25005781703668,21.210738469292817,639.2620115268968,1,0
122.23079809183182,273.66543148943697,34.31672283280334,37.635677171957155,2854.210925245083,3,1
35.80466184664519,99.59982223270012,40.58489801750436,39.81533535894326,1212.2929444505235,1,0
34.809218877559964,60.61916452804397,72.4237628513981,46.93435102774421,1116.2470190869908,0,0
80.04749661542438,98.2218689457829,82.00195693640956,26.996192597808363,3611.613218417973,0,0
52.48595374439001,92.94192702935305,80.56663126972491,59.833269581322796,2022.766742366718,2,1
60.52753242557585,341.7426382813565,65.14064130107955,21.159951531222294,2425.2905496854983,1,1
79.43097374771024,121.44216572335104,44.947502623947265,33.5133062039934,2854.892931521839,3,1
110.36617381733835,553.6903855915699,0.0,33.679153983264115,849.5260005407831,2,1
20.62412035688271,87.02771689624018,55.943200476164435,13.170478200758769,2749.8210970536793,1,0
23.546839436377816,43.29002406974281,49.96342482311799,25.711916175313192,998.1058850023301,0,0
4.934801959368028,226.70414887954485,52.79964192642707,32.42270248857611,955.3766106617027,1,0
43.170701330471736,104.85514677681655,51.07794694066413,23.518184353058704,1228.0000276918638,0,0
1.83020521054285,125.5043751544481,23.47475676101686,66.61385948184802,877.9351650550452,2,1
31.33034740910548,443.06045242033764,61.14817113702371,17.42064489600704,2322.156432657163,1,1
39.1147292843563,44.26251835521492,62.644326280637,47.69136702210642,1767.2106551450556,2,1
16.881533015726124,27.05098624041132,63.64677564119319,42.8468971972318,1008.7755853828871,0,0
44.68162650730876,172.14144922829604,68.93154007146774,29.79206798243593,2174.505033154822,0,0
1.5487531050737273,34.652954268075874,62.08103289843247,17.0218641922163,1224.817562613654,1,0
1.903174964139469,22.27421008967387,41.799411769221784,18.476170194123448,1171.9296296353234,0,0
86.46756847690679,90.48331915890681,48.583263041678194,22.230490511752354,1548.6838849015437,0,0
22.329251210387234,24.538139712260097,51.82249734506754,3.2138807708060533,1963.4603556662173,0,0
6.7944520648713995,155.73157984679423,52.15398898213237,14.948018613010642,1889.8476493774197,0,0
36.93267941395078,51.369778334621216,69.96435311943459,7.762852269545363,1136.7508177471695,2,0
73.48239702228676,136.54107397615726,62.87337506044982,50.18812504766575,2347.1112074394023,2,1
12.155900171495167,105.27015152790578,91.54686879139906,39.27693588582328,1277.605848920344,1,0
48.760980932824644,104.68413221023081,94.12937959769344,41.789611482981904,845.0155113912809,2,1
4.460551449494864,7.208632915525387,51.5929916522785,38.832479273129216,31.978351232648492,0,0
2.6532547955154704,155.67042198786876,0.0,32.50451435001245,2483.1784809990213,0,0
37.89544703127605,38.95233492144059,74.73664932254533,51.910204981937056,1512.3900761940076,1,1
38.89552213473711,182.3977304971648,39.19247322025891,20.83856016402394,1710.8723585105147,1,0
50.7268724102308,274.5044961766014,33.97032156337986,31.600044830505674,2545.8029156995153,1,0
64.74802814583421,121.4593970381436,42.03109450021266,41.20588241736185,1022.593768402184,1,1
186.17785043499964,262.8663667575013,41.06713906370787,10.181861522158066,125.60075152587137,1,0
36.31455596151781,101.12876209593985,62.245396202107855,76.44883344213824,1569.7807022152185,1,1
19.50098570529894,68.80096731756613,18.81128441747549,30.428486441663793,1807.9615520802954,4,0
79.28269898663432,297.69584753796465,28.445585084167966,32.129841758633894,1237.1509338396272,2,1
15.792573271806864,240.16148564018263,56.86317108394833,48.853170475123825,2973.737578076169,0,1
28.899171563665067,69.81883241030233,62.45888060826616,43.724329995153354,0.0,0,0
4.085258429183495,99.55457246600882,62.83083289872024,30.57117029094689,2620.056637899783,1,0
1.2838804770737189,262.88691716762185,34.25927442133402,31.95194157147063,2291.1536503642255,2,0
164.3689961634301,491.53997128793304,30.434687014675198,7.437772035780316,1956.7707777004593,0,1
90.38838210575312,161.51115549954358,39.86730332424162,21.653013332250357,0.0,0,0
